CustomerID,Recency,Frequency,Monetary,TotalQuantity,UniqueProducts,AverageOrderValue,Cluster,Segment
15965,267,1,156.19,74,16,156.19,1,At-Risk / Low-Value
15967,218,1,173.8,62,32,173.8,1,At-Risk / Low-Value
15969,85,1,308.7,44,10,308.7,1,At-Risk / Low-Value
15970,203,1,314.1,116,11,314.1,1,At-Risk / Low-Value
15971,8,7,2109.45,912,9,301.34999999999997,3,High-Value / Loyal
15973,266,1,307.82000000000005,106,4,307.82000000000005,1,At-Risk / Low-Value
15974,33,5,2547.13,1526,100,509.42600000000004,0,Regular / Mid-Value
15976,65,2,430.94,277,83,215.47,0,Regular / Mid-Value
15980,154,1,760.18,592,20,760.18,1,At-Risk / Low-Value
15981,37,6,2458.2,1296,31,409.7,3,High-Value / Loyal
15983,260,3,1148.27,700,57,382.75666666666666,0,Regular / Mid-Value
15984,0,7,1848.76,958,176,264.10857142857145,3,High-Value / Loyal
15985,23,2,1142.42,1086,29,571.21,2,Recent / Potential
15987,20,6,1206.42,1374,64,201.07000000000002,3,High-Value / Loyal
15990,187,1,401.37,171,23,401.37,1,At-Risk / Low-Value
15996,16,5,907.86,340,91,181.572,2,Recent / Potential
15998,71,3,2112.06,1378,280,704.02,0,Regular / Mid-Value
16003,34,3,1793.9,595,56,597.9666666666667,0,Regular / Mid-Value
16005,82,2,298.08,127,77,149.04,1,At-Risk / Low-Value
16006,111,1,101.4,84,8,101.4,1,At-Risk / Low-Value
16007,80,2,733.45,583,128,366.725,0,Regular / Mid-Value
16008,104,1,139.15,75,6,139.15,1,At-Risk / Low-Value
16009,59,1,462.19,208,55,462.19,1,At-Risk / Low-Value
16010,145,3,407.5,210,62,135.83333333333334,0,Regular / Mid-Value
16011,19,10,1725.28,1135,82,172.528,3,High-Value / Loyal
16012,28,2,1132.12,551,49,566.06,0,Regular / Mid-Value
16013,9,34,21587.739999999998,8250,27,634.9335294117647,3,High-Value / Loyal
16014,52,2,529.9300000000001,229,115,264.96500000000003,0,Regular / Mid-Value
16016,96,4,817.57,311,99,204.3925,0,Regular / Mid-Value
16018,80,1,161.9,44,15,161.9,1,At-Risk / Low-Value
16019,36,7,2952.25,1193,85,421.75,3,High-Value / Loyal
16022,160,1,628.28,261,68,628.28,1,At-Risk / Low-Value
16023,92,2,500.69,227,59,250.345,0,Regular / Mid-Value
16027,37,5,776.22,859,11,155.244,0,Regular / Mid-Value
16029,7,46,52387.24,24507,43,1138.8530434782608,3,High-Value / Loyal
16030,209,1,331.24,283,28,331.24,1,At-Risk / Low-Value
16031,147,1,305.63,219,39,305.63,1,At-Risk / Low-Value
16033,8,16,5878.3,2155,367,367.39375,3,High-Value / Loyal
16034,96,3,437.7,242,18,145.9,0,Regular / Mid-Value
16036,163,1,188.73,127,11,188.73,1,At-Risk / Low-Value
16037,169,3,855.02,428,37,285.00666666666666,0,Regular / Mid-Value
16038,77,2,393.33,229,23,196.665,1,At-Risk / Low-Value
16040,48,2,876.1800000000001,509,42,438.09000000000003,0,Regular / Mid-Value
16041,41,2,2739.8,1044,5,1369.9,0,Regular / Mid-Value
16042,7,2,460.28,272,26,230.14,2,Recent / Potential
16043,111,3,676.49,342,22,225.49666666666667,0,Regular / Mid-Value
16045,19,4,1340.7,897,71,335.175,2,Recent / Potential
16048,273,2,256.44,144,8,128.22,1,At-Risk / Low-Value
16050,73,1,137.9,278,10,137.9,1,At-Risk / Low-Value
16053,22,1,1124.19,1003,62,1124.19,2,Recent / Potential
16054,45,1,783.9,380,70,783.9,0,Regular / Mid-Value
16055,120,1,134.8,22,8,134.8,1,At-Risk / Low-Value
16057,111,3,1059.54,377,58,353.18,0,Regular / Mid-Value
16059,63,4,951.3000000000001,392,99,237.82500000000002,0,Regular / Mid-Value
16062,33,3,778.14,650,37,259.38,0,Regular / Mid-Value
16063,160,1,335.32,262,23,335.32,1,At-Risk / Low-Value
16065,265,1,372.09,231,71,372.09,1,At-Risk / Low-Value
16066,24,1,316.38,186,6,316.38,2,Recent / Potential
16072,188,1,584.3199999999999,140,23,584.3199999999999,1,At-Risk / Low-Value
16073,197,1,122.39999999999999,48,1,122.39999999999999,1,At-Risk / Low-Value
16076,20,3,887.8000000000001,710,49,295.93333333333334,2,Recent / Potential
16078,183,1,79.2,16,1,79.2,1,At-Risk / Low-Value
16080,174,1,130.26,66,5,130.26,1,At-Risk / Low-Value
16081,85,3,992.37,476,57,330.79,0,Regular / Mid-Value
16083,0,2,1317.62,908,31,658.81,2,Recent / Potential
16084,199,1,436.18,216,38,436.18,1,At-Risk / Low-Value
16085,136,2,325.04,224,48,162.52,1,At-Risk / Low-Value
16086,100,3,587.0600000000001,248,16,195.6866666666667,0,Regular / Mid-Value
16091,54,2,315.06,154,16,157.53,1,At-Risk / Low-Value
16092,14,3,817.86,628,37,272.62,2,Recent / Potential
16093,6,1,17.0,20,1,17.0,2,Recent / Potential
16094,119,1,252.1,164,16,252.1,1,At-Risk / Low-Value
16096,164,1,320.62,155,12,320.62,1,At-Risk / Low-Value
16097,140,1,185.04999999999998,87,10,185.04999999999998,1,At-Risk / Low-Value
16098,28,6,1712.49,501,31,285.415,3,High-Value / Loyal
16099,37,2,592.1,362,26,296.05,0,Regular / Mid-Value
16102,28,1,839.76,464,31,839.76,2,Recent / Potential
16103,57,4,1156.4,388,24,289.1,0,Regular / Mid-Value
16105,148,1,336.96,330,13,336.96,1,At-Risk / Low-Value
16107,3,3,1494.1200000000001,500,16,498.04,2,Recent / Potential
16109,118,2,611.88,612,18,305.94,0,Regular / Mid-Value
16110,162,2,693.93,353,173,346.965,0,Regular / Mid-Value
16112,43,4,195.73999999999998,574,15,48.934999999999995,0,Regular / Mid-Value
16113,83,1,161.38,176,30,161.38,1,At-Risk / Low-Value
16114,70,1,135.75000000000003,43,8,135.75000000000003,1,At-Risk / Low-Value
16115,17,5,931.68,599,125,186.33599999999998,2,Recent / Potential
16116,111,1,612.78,248,34,612.78,1,At-Risk / Low-Value
16117,89,1,232.21,130,30,232.21,1,At-Risk / Low-Value
16121,115,1,287.89,142,60,287.89,1,At-Risk / Low-Value
16122,12,3,550.26,912,24,183.42,2,Recent / Potential
16124,217,1,249.0,48,11,249.0,1,At-Risk / Low-Value
16125,267,1,289.35,124,13,289.35,1,At-Risk / Low-Value
16126,1,3,3706.7000000000003,1084,41,1235.5666666666668,3,High-Value / Loyal
16128,43,2,694.7,366,34,347.35,0,Regular / Mid-Value
16131,15,4,2278.5,1244,46,569.625,3,High-Value / Loyal
16133,1,23,10619.27,6223,139,461.7073913043478,3,High-Value / Loyal
16134,259,1,283.53000000000003,158,16,283.53000000000003,1,At-Risk / Low-Value
16135,162,1,517.55,209,21,517.55,1,At-Risk / Low-Value
16136,177,1,159.3,66,8,159.3,1,At-Risk / Low-Value
16139,12,2,306.37,155,13,153.185,2,Recent / Potential
16140,271,1,124.14,104,7,124.14,1,At-Risk / Low-Value
16142,149,1,535.34,422,37,535.34,1,At-Risk / Low-Value
16143,8,5,1949.3600000000001,715,70,389.872,3,High-Value / Loyal
16144,146,1,175.2,16,1,175.2,1,At-Risk / Low-Value
16145,23,7,2282.3,1913,93,326.04285714285714,3,High-Value / Loyal
16146,57,3,734.13,427,26,244.71,0,Regular / Mid-Value
16147,33,1,375.0,246,22,375.0,2,Recent / Potential
16148,196,1,76.32000000000001,72,1,76.32000000000001,1,At-Risk / Low-Value
16149,42,1,163.68,168,11,163.68,1,At-Risk / Low-Value
16150,28,3,1408.7,774,66,469.56666666666666,0,Regular / Mid-Value
16152,168,1,1829.04,642,29,1829.04,0,Regular / Mid-Value
16153,15,4,1023.54,530,50,255.885,2,Recent / Potential
16156,51,5,1445.17,689,62,289.034,0,Regular / Mid-Value
16159,181,1,348.2,236,14,348.2,1,At-Risk / Low-Value
16161,40,12,3063.7,1488,172,255.3083333333333,3,High-Value / Loyal
16162,152,1,37.4,4,2,37.4,1,At-Risk / Low-Value
16163,132,2,856.6,192,5,428.3,0,Regular / Mid-Value
16168,3,16,2361.2,1224,39,147.575,3,High-Value / Loyal
16170,12,5,1560.6599999999999,1483,91,312.13199999999995,3,High-Value / Loyal
16172,30,3,800.35,531,41,266.78333333333336,0,Regular / Mid-Value
16174,26,3,1009.5500000000001,651,19,336.5166666666667,0,Regular / Mid-Value
16175,69,3,736.89,369,34,245.63,0,Regular / Mid-Value
16178,38,1,197.9,94,8,197.9,1,At-Risk / Low-Value
16180,0,8,10254.18,5867,90,1281.7725,3,High-Value / Loyal
16182,30,3,4844.0,2800,8,1614.6666666666667,0,Regular / Mid-Value
16184,5,5,985.8000000000001,470,22,197.16000000000003,2,Recent / Potential
16185,132,1,335.0,153,19,335.0,1,At-Risk / Low-Value
16186,3,9,2696.53,2242,67,299.6144444444445,3,High-Value / Loyal
16187,13,10,4601.32,3381,130,460.13199999999995,3,High-Value / Loyal
16188,41,3,755.03,645,51,251.67666666666665,0,Regular / Mid-Value
16191,162,8,2615.68,1612,25,326.96,0,Regular / Mid-Value
16193,136,1,314.45,219,19,314.45,1,At-Risk / Low-Value
16200,64,1,550.57,231,58,550.57,1,At-Risk / Low-Value
16201,9,1,303.8,208,19,303.8,2,Recent / Potential
16202,260,1,365.27,191,18,365.27,1,At-Risk / Low-Value
16203,47,3,378.3,158,19,126.10000000000001,0,Regular / Mid-Value
16205,79,1,112.35,64,27,112.35,1,At-Risk / Low-Value
16206,24,3,409.86,203,48,136.62,2,Recent / Potential
16208,189,1,497.59,243,40,497.59,1,At-Risk / Low-Value
16209,19,4,2116.9,1103,35,529.225,0,Regular / Mid-Value
16210,16,10,10904.08,4261,47,1090.408,3,High-Value / Loyal
16212,183,1,498.15000000000003,151,30,498.15000000000003,1,At-Risk / Low-Value
16214,70,3,1062.75,420,36,354.25,0,Regular / Mid-Value
16216,167,1,914.9300000000001,254,37,914.9300000000001,1,At-Risk / Low-Value
16217,135,2,304.25,91,13,152.125,1,At-Risk / Low-Value
16218,14,6,2635.48,1752,51,439.24666666666667,3,High-Value / Loyal
16221,175,2,315.37,267,29,157.685,1,At-Risk / Low-Value
16222,218,1,846.72,365,120,846.72,1,At-Risk / Low-Value
16224,41,3,865.88,798,63,288.62666666666667,0,Regular / Mid-Value
16225,49,4,953.64,451,108,238.41,0,Regular / Mid-Value
16226,103,3,255.12,192,6,85.04,1,At-Risk / Low-Value
16227,125,1,314.22,90,6,314.22,1,At-Risk / Low-Value
16229,112,1,358.2,92,12,358.2,1,At-Risk / Low-Value
16230,89,2,542.03,365,32,271.015,0,Regular / Mid-Value
16232,43,3,725.04,438,23,241.67999999999998,0,Regular / Mid-Value
16233,229,2,326.5,90,9,163.25,1,At-Risk / Low-Value
16235,86,3,665.29,251,34,221.76333333333332,0,Regular / Mid-Value
16239,89,1,347.9,182,15,347.9,1,At-Risk / Low-Value
16241,14,8,1507.8700000000001,843,247,188.48375000000001,3,High-Value / Loyal
16242,65,3,846.59,375,60,282.19666666666666,0,Regular / Mid-Value
16244,111,2,1522.75,855,88,761.375,0,Regular / Mid-Value
16245,21,2,769.7,430,49,384.85,2,Recent / Potential
16247,70,1,114.56,182,16,114.56,1,At-Risk / Low-Value
16249,12,4,1440.77,762,48,360.1925,2,Recent / Potential
16250,161,2,389.44,208,22,194.72,1,At-Risk / Low-Value
16253,155,1,1700.4,1340,53,1700.4,0,Regular / Mid-Value
16255,31,6,1797.75,1184,122,299.625,3,High-Value / Loyal
16256,166,1,752.4300000000001,581,13,752.4300000000001,1,At-Risk / Low-Value
16257,76,1,46.95,2,2,46.95,1,At-Risk / Low-Value
16258,27,4,3741.06,2345,72,935.265,3,High-Value / Loyal
16261,13,2,418.38,197,66,209.19,2,Recent / Potential
16265,10,7,4062.02,1871,132,580.2885714285715,3,High-Value / Loyal
16266,15,6,761.12,353,37,126.85333333333334,2,Recent / Potential
16270,253,1,1141.24,688,54,1141.24,1,At-Risk / Low-Value
16271,26,3,893.03,686,51,297.6766666666667,0,Regular / Mid-Value
16272,16,1,411.7,224,25,411.7,2,Recent / Potential
16274,273,1,357.95,155,64,357.95,1,At-Risk / Low-Value
16275,96,1,559.87,336,33,559.87,1,At-Risk / Low-Value
16276,76,1,810.6000000000001,420,6,810.6000000000001,0,Regular / Mid-Value
16278,0,1,566.38,114,23,566.38,2,Recent / Potential
16279,76,1,359.08000000000004,156,16,359.08000000000004,1,At-Risk / Low-Value
16282,239,1,168.3,114,11,168.3,1,At-Risk / Low-Value
16283,20,3,586.35,441,59,195.45000000000002,2,Recent / Potential
16287,69,1,142.5,298,8,142.5,1,At-Risk / Low-Value
16292,21,1,302.25,191,17,302.25,2,Recent / Potential
16293,107,4,1129.74,513,58,282.435,0,Regular / Mid-Value
16297,168,1,301.9,206,20,301.9,1,At-Risk / Low-Value
16298,86,1,114.3,50,7,114.3,1,At-Risk / Low-Value
16302,26,1,233.22,158,11,233.22,2,Recent / Potential
16303,15,2,4036.33,2025,112,2018.165,2,Recent / Potential
16305,38,1,361.21999999999997,256,22,361.21999999999997,1,At-Risk / Low-Value
16306,113,6,632.27,487,36,105.37833333333333,0,Regular / Mid-Value
16308,7,3,1600.0,5000,1,533.3333333333334,2,Recent / Potential
16309,6,2,706.57,467,39,353.285,2,Recent / Potential
16315,230,1,226.37,75,14,226.37,1,At-Risk / Low-Value
16316,57,7,2212.81,1185,103,316.11571428571426,0,Regular / Mid-Value
16317,19,3,1341.65,890,64,447.2166666666667,2,Recent / Potential
16319,117,1,404.40000000000003,72,3,404.40000000000003,1,At-Risk / Low-Value
16320,72,2,1038.46,732,56,519.23,0,Regular / Mid-Value
16321,205,3,223.65,63,5,74.55,1,At-Risk / Low-Value
16323,96,1,207.50000000000003,50,1,207.50000000000003,1,At-Risk / Low-Value
16324,28,3,428.68,282,100,142.89333333333335,2,Recent / Potential
16325,55,2,416.02000000000004,120,11,208.01000000000002,0,Regular / Mid-Value
16326,17,7,1224.92,236,74,174.98857142857145,3,High-Value / Loyal
16327,99,4,2469.64,1618,119,617.41,0,Regular / Mid-Value
16330,12,2,48.96,23,17,24.48,2,Recent / Potential
16332,30,3,659.27,271,43,219.75666666666666,0,Regular / Mid-Value
16333,23,17,14369.2,23224,8,845.2470588235294,3,High-Value / Loyal
16338,57,1,214.79999999999998,94,11,214.79999999999998,1,At-Risk / Low-Value
16339,184,1,109.95,23,17,109.95,1,At-Risk / Low-Value
16340,7,1,549.07,501,124,549.07,2,Recent / Potential
16341,101,1,797.65,534,29,797.65,1,At-Risk / Low-Value
16342,7,3,283.71,145,10,94.57,2,Recent / Potential
16344,58,1,101.10000000000001,18,1,101.10000000000001,1,At-Risk / Low-Value
16348,28,4,775.14,413,116,193.785,0,Regular / Mid-Value
16349,190,1,53.5,9,9,53.5,1,At-Risk / Low-Value
16350,233,1,376.7,196,22,376.7,1,At-Risk / Low-Value
16351,232,1,153.9,90,8,153.9,1,At-Risk / Low-Value
16353,3,13,3325.9100000000003,1211,45,255.8392307692308,3,High-Value / Loyal
16356,97,3,211.77,93,20,70.59,1,At-Risk / Low-Value
16357,62,2,257.95,55,9,128.975,1,At-Risk / Low-Value
16358,84,1,462.15000000000003,221,22,462.15000000000003,1,At-Risk / Low-Value
16359,76,6,1246.83,796,37,207.80499999999998,0,Regular / Mid-Value
16364,37,1,347.55,115,28,347.55,1,At-Risk / Low-Value
16365,23,7,862.56,325,34,123.22285714285714,3,High-Value / Loyal
16367,262,1,170.91,91,33,170.91,1,At-Risk / Low-Value
16369,96,1,354.45,199,15,354.45,1,At-Risk / Low-Value
16370,17,3,953.11,524,133,317.7033333333333,2,Recent / Potential
16374,162,1,156.3,52,26,156.3,1,At-Risk / Low-Value
16377,167,1,676.2,1500,5,676.2,1,At-Risk / Low-Value
16378,147,3,362.95,267,22,120.98333333333333,0,Regular / Mid-Value
16383,168,1,309.46,298,48,309.46,1,At-Risk / Low-Value
16384,163,1,409.1,200,24,409.1,1,At-Risk / Low-Value
16385,58,2,274.85,155,36,137.425,1,At-Risk / Low-Value
16386,153,1,61.10000000000001,26,4,61.10000000000001,1,At-Risk / Low-Value
16387,222,1,94.36,44,4,94.36,1,At-Risk / Low-Value
16389,105,2,670.17,307,16,335.085,0,Regular / Mid-Value
16392,169,1,221.19,203,41,221.19,1,At-Risk / Low-Value
16393,42,8,1506.63,900,94,188.32875,3,High-Value / Loyal
16394,71,3,933.1,1404,49,311.03333333333336,0,Regular / Mid-Value
16395,68,3,967.25,897,87,322.4166666666667,0,Regular / Mid-Value
16398,54,2,1705.8,758,75,852.9,0,Regular / Mid-Value
16399,135,1,178.41,159,31,178.41,1,At-Risk / Low-Value
16401,31,7,2455.42,2320,52,350.7742857142857,3,High-Value / Loyal
16402,164,2,299.6,149,55,149.8,1,At-Risk / Low-Value
16403,212,1,177.5,114,10,177.5,1,At-Risk / Low-Value
16405,202,2,167.25,187,3,83.625,1,At-Risk / Low-Value
16407,10,8,1529.62,777,76,191.2025,3,High-Value / Loyal
16409,50,3,1039.27,677,106,346.42333333333335,0,Regular / Mid-Value
16411,269,1,131.5,70,19,131.5,1,At-Risk / Low-Value
16414,180,1,50.8,16,3,50.8,1,At-Risk / Low-Value
16418,126,1,145.91,87,18,145.91,1,At-Risk / Low-Value
16419,12,6,972.23,436,36,162.03833333333333,3,High-Value / Loyal
16422,7,38,28566.72,27260,68,751.7557894736842,3,High-Value / Loyal
16424,91,1,133.56,88,5,133.56,1,At-Risk / Low-Value
16425,202,1,302.7,199,21,302.7,1,At-Risk / Low-Value
16426,176,1,328.37,157,11,328.37,1,At-Risk / Low-Value
16427,163,2,241.06,156,8,120.53,1,At-Risk / Low-Value
16429,6,1,284.55,9,2,284.55,2,Recent / Potential
16431,113,3,642.81,453,51,214.26999999999998,0,Regular / Mid-Value
16434,92,3,724.22,391,36,241.40666666666667,0,Regular / Mid-Value
16440,114,1,272.46,115,35,272.46,1,At-Risk / Low-Value
16441,191,1,211.0,110,12,211.0,1,At-Risk / Low-Value
16442,127,2,437.03,354,99,218.515,1,At-Risk / Low-Value
16444,94,2,240.08,134,37,120.04,1,At-Risk / Low-Value
16446,105,1,2.9,2,2,2.9,1,At-Risk / Low-Value
16447,35,1,259.01,223,34,259.01,1,At-Risk / Low-Value
16448,98,1,188.89000000000001,78,19,188.89000000000001,1,At-Risk / Low-Value
16449,97,2,707.69,367,40,353.845,0,Regular / Mid-Value
16450,49,1,311.92,200,11,311.92,1,At-Risk / Low-Value
16455,104,5,1133.78,612,44,226.756,0,Regular / Mid-Value
16456,3,4,1700.77,928,77,425.1925,2,Recent / Potential
16457,118,1,208.36,140,9,208.36,1,At-Risk / Low-Value
16458,6,11,2151.5,1360,43,195.5909090909091,3,High-Value / Loyal
16461,77,1,151.42,49,31,151.42,1,At-Risk / Low-Value
16462,85,2,68.0,8,1,34.0,1,At-Risk / Low-Value
16463,104,1,319.37,179,19,319.37,1,At-Risk / Low-Value
16464,42,1,385.0,316,88,385.0,1,At-Risk / Low-Value
16466,3,5,1002.1800000000001,532,68,200.436,2,Recent / Potential
16469,146,2,276.88,114,52,138.44,1,At-Risk / Low-Value
16470,15,3,539.13,358,83,179.71,2,Recent / Potential
16471,174,1,223.95000000000002,141,13,223.95000000000002,1,At-Risk / Low-Value
16473,64,3,316.11,196,18,105.37,0,Regular / Mid-Value
16474,45,1,355.57,204,82,355.57,1,At-Risk / Low-Value
16475,43,3,459.3,318,22,153.1,0,Regular / Mid-Value
16477,31,6,1999.26,1099,96,333.21,3,High-Value / Loyal
16483,92,1,139.35,44,19,139.35,1,At-Risk / Low-Value
16484,73,2,404.3,200,25,202.15,1,At-Risk / Low-Value
16488,14,2,354.57,619,22,177.285,2,Recent / Potential
16493,73,3,782.29,706,25,260.7633333333333,0,Regular / Mid-Value
16494,196,1,826.53,675,47,826.53,1,At-Risk / Low-Value
16495,176,2,246.51,166,32,123.255,1,At-Risk / Low-Value
16496,107,2,1185.04,784,71,592.52,0,Regular / Mid-Value
16497,103,5,1550.7,789,82,310.14,0,Regular / Mid-Value
16498,61,2,100.97,45,15,50.485,1,At-Risk / Low-Value
16499,260,2,365.45,127,18,182.725,1,At-Risk / Low-Value
16500,230,1,165.0,1,1,165.0,1,At-Risk / Low-Value
16503,6,4,1431.93,569,71,357.9825,2,Recent / Potential
16509,196,1,363.7,64,13,363.7,1,At-Risk / Low-Value
16510,272,1,248.1,92,13,248.1,1,At-Risk / Low-Value
16511,44,2,582.7,275,83,291.35,0,Regular / Mid-Value
16515,50,3,987.61,551,63,329.2033333333333,0,Regular / Mid-Value
16517,177,1,162.7,96,17,162.7,1,At-Risk / Low-Value
16518,184,1,190.7,124,11,190.7,1,At-Risk / Low-Value
16519,265,1,103.7,24,5,103.7,1,At-Risk / Low-Value
16520,86,3,1046.57,558,129,348.8566666666666,0,Regular / Mid-Value
16523,15,12,4768.25,2123,81,397.3541666666667,3,High-Value / Loyal
16525,17,20,9998.55,5589,67,499.92749999999995,3,High-Value / Loyal
16526,71,1,290.36,106,15,290.36,1,At-Risk / Low-Value
16529,90,1,455.25,198,30,455.25,1,At-Risk / Low-Value
16531,27,4,684.53,567,41,171.1325,0,Regular / Mid-Value
16532,35,2,4516.8,1536,2,2258.4,0,Regular / Mid-Value
16536,10,1,548.97,251,49,548.97,2,Recent / Potential
16539,119,3,1053.61,421,34,351.2033333333333,0,Regular / Mid-Value
16545,64,1,339.3,78,3,339.3,1,At-Risk / Low-Value
16546,190,2,787.15,549,25,393.575,0,Regular / Mid-Value
16549,24,2,781.52,517,131,390.76,2,Recent / Potential
16550,8,5,2298.97,1540,162,459.794,3,High-Value / Loyal
16551,30,2,617.17,597,19,308.585,2,Recent / Potential
16552,142,2,379.73,219,17,189.865,1,At-Risk / Low-Value
16553,63,12,5719.82,4600,62,476.65166666666664,3,High-Value / Loyal
16554,122,2,314.11,129,21,157.055,1,At-Risk / Low-Value
16555,9,1,151.98,90,9,151.98,2,Recent / Potential
16556,5,6,2556.37,1342,111,426.06166666666667,3,High-Value / Loyal
16557,37,1,101.15,13,6,101.15,1,At-Risk / Low-Value
16558,21,13,4362.4,3008,158,335.5692307692307,3,High-Value / Loyal
16560,258,1,332.18,169,20,332.18,1,At-Risk / Low-Value
16565,264,1,173.7,46,3,173.7,1,At-Risk / Low-Value
16566,70,3,463.88,216,9,154.62666666666667,0,Regular / Mid-Value
16567,94,2,865.6,996,34,432.8,0,Regular / Mid-Value
16570,27,6,2134.07,1427,52,355.67833333333334,3,High-Value / Loyal
16571,76,2,896.79,891,54,448.395,0,Regular / Mid-Value
16572,27,3,1009.6,532,40,336.53333333333336,0,Regular / Mid-Value
16573,190,1,292.63,111,16,292.63,1,At-Risk / Low-Value
16581,82,1,105.84,134,9,105.84,1,At-Risk / Low-Value
16582,13,1,313.62,164,6,313.62,2,Recent / Potential
16583,273,1,233.45,111,14,233.45,1,At-Risk / Low-Value
16584,154,1,611.94,488,14,611.94,1,At-Risk / Low-Value
16586,148,1,463.95,95,8,463.95,1,At-Risk / Low-Value
16587,132,1,225.15,71,13,225.15,1,At-Risk / Low-Value
16589,6,2,214.68,156,13,107.34,2,Recent / Potential
16592,36,10,2214.33,1785,102,221.433,3,High-Value / Loyal
16593,89,2,255.5,85,20,127.75,1,At-Risk / Low-Value
16596,266,1,120.65,47,6,120.65,1,At-Risk / Low-Value
16598,185,1,145.04999999999998,73,10,145.04999999999998,1,At-Risk / Low-Value
16600,153,2,237.46,368,18,118.73,1,At-Risk / Low-Value
16607,28,10,2267.58,2070,94,226.75799999999998,3,High-Value / Loyal
16609,35,5,2710.04,1245,103,542.008,0,Regular / Mid-Value
16610,119,1,75.66,66,6,75.66,1,At-Risk / Low-Value
16611,86,1,129.49,47,9,129.49,1,At-Risk / Low-Value
16612,19,3,870.3000000000001,394,42,290.1,2,Recent / Potential
16614,82,1,506.19,223,26,506.19,1,At-Risk / Low-Value
16616,57,1,210.10000000000002,110,11,210.10000000000002,1,At-Risk / Low-Value
16617,135,1,151.85,91,5,151.85,1,At-Risk / Low-Value
16618,110,4,1441.29,771,44,360.3225,0,Regular / Mid-Value
16619,163,1,226.21,133,14,226.21,1,At-Risk / Low-Value
16620,160,1,95.75999999999999,48,5,95.75999999999999,1,At-Risk / Low-Value
16621,47,3,609.41,187,17,203.13666666666666,0,Regular / Mid-Value
16623,145,1,129.45,39,5,129.45,1,At-Risk / Low-Value
